172.68.138.214 - - [18/Jan/2024:17:38:36 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.138.214 - - [18/Jan/2024:17:38:38 +0100] "GET / HTTP/1.1" 404 518 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.138.214 - - [18/Jan/2024:17:38:39 +0100] "GET / HTTP/1.1" 404 518 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.116 - - [18/Jan/2024:17:42:32 +0100] "GET / HTTP/1.1" 200 1192 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.63 - - [18/Jan/2024:17:42:32 +0100] "GET /favicon.ico HTTP/1.1" 404 516 "https://sm.idel.pl/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.115 - - [18/Jan/2024:17:45:46 +0100] "GET / HTTP/1.1" 304 165 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.115 - - [18/Jan/2024:17:46:58 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.138.148 - - [18/Jan/2024:17:47:06 +0100] "GET / HTTP/1.1" 200 271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:02:04 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.34 - - [18/Jan/2024:18:04:50 +0100] "GET / HTTP/1.1" 200 271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:05:43 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:06:38 +0100] "GET / HTTP/1.1" 200 271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.34 - - [18/Jan/2024:18:07:44 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.116 - - [18/Jan/2024:18:08:04 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.116 - - [18/Jan/2024:18:08:06 +0100] "GET / HTTP/1.1" 403 2086 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.116 - - [18/Jan/2024:18:08:30 +0100] "GET / HTTP/1.1" 200 271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:10:17 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.34 - - [18/Jan/2024:18:13:20 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.139.76 - - [18/Jan/2024:18:13:36 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.139.76 - - [18/Jan/2024:18:13:37 +0100] "GET / HTTP/1.1" 404 518 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.139.76 - - [18/Jan/2024:18:13:44 +0100] "GET / HTTP/1.1" 200 271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:14:49 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:17:04 +0100] "GET / HTTP/1.1" 200 271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:20:01 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:21:54 +0100] "GET / HTTP/1.1" 200 271 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:24:55 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.34 - - [18/Jan/2024:18:25:19 +0100] "GET / HTTP/1.1" 200 1426 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.197 - - [18/Jan/2024:18:25:20 +0100] "GET /style.css HTTP/1.1" 404 2084 "https://sm.idel.pl/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.138.138 - - [18/Jan/2024:18:25:20 +0100] "GET /szyfr.jpg HTTP/1.1" 404 2084 "https://sm.idel.pl/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.34 - - [18/Jan/2024:18:25:26 +0100] "GET /szyfr_base64.html HTTP/1.1" 404 2084 "https://sm.idel.pl/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:25:41 +0100] "GET / HTTP/1.1" 304 165 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:25:43 +0100] "GET /RC4.html HTTP/1.1" 200 1587 "https://sm.idel.pl/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:18:25:47 +0100] "GET /szyfr_podmiany_liter.html HTTP/1.1" 200 1581 "https://sm.idel.pl/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
172.68.139.76 - - [18/Jan/2024:19:22:20 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:19:23:51 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.35 - - [18/Jan/2024:19:24:11 +0100] "GET / HTTP/1.1" 500 2104 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.164 - - [18/Jan/2024:19:25:45 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.164 - - [18/Jan/2024:19:30:29 +0100] "GET / HTTP/1.1" 403 2087 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.103.116 - - [18/Jan/2024:19:30:45 +0100] "GET / HTTP/1.1" 500 2104 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:33:08 +0100] "GET / HTTP/1.1" 500 2104 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:33:47 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.164 - - [18/Jan/2024:19:34:40 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
162.158.102.165 - - [18/Jan/2024:19:40:27 +0100] "GET / HTTP/1.1" 404 519 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
